lift_id,lift_number,building_name,block_no,road_name,postal_code,pto_expiry_date,pto_status
L32302,PL2,PRATT & WHITLEY SCR,61,SELETAR AEROSPACE VIEW,797560,44255,Active
L63930,PL1,na,9,SENTUL CRESCENT,828654,44255,Active
L63931,PL2,na,9,SENTUL CRESCENT,828654,44255,Active
L63932,PL3,na,9,SENTUL CRESCENT,828654,44255,Active
L63933,SL1,na,9,SENTUL CRESCENT,828654,44255,Active
L34739,PL1,na,11,ANDREWS AVENUE,759941,44255,Active
L69471,11,HENDERSON INDUSTRIAL PARK,213 #01-11,HENDERSON ROAD,159553,44255,Active
L103583,HL1,na,102,VICTORIA PARK GROVE,266185,44255,Active
L80566,G,Keppel Bay Tower,1,HARBOURFRONT AVENUE,98632,44255,Active
L80559,D,Keppel Bay Tower,1,HARBOURFRONT AVENUE,98632,44255,Active
L80563,K,Keppel Bay Tower,1,HARBOURFRONT AVENUE,98632,44255,Active
L186011,B,na,14,ST. GEORGES ROAD,320014,44255,Active
L33405,PL2,EDEN RESIDENCES CAPITOL,11,STAMFORD ROAD,178884,44255,Active
L33406,PL3,EDEN RESIDENCES CAPITOL,11,STAMFORD ROAD,178884,44255,Active
L33407,AL1,EDEN RESIDENCES CAPITOL,11,STAMFORD ROAD,178884,44255,Active
L33408,AL2,EDEN RESIDENCES CAPITOL,11,STAMFORD ROAD,178884,44255,Active
L33409,AL3,EDEN RESIDENCES CAPITOL,11,STAMFORD ROAD,178884,44255,Active
L33410,AL4,EDEN RESIDENCES CAPITOL,11,STAMFORD ROAD,178884,44255,Active
L33411,AL5,EDEN RESIDENCES CAPITOL,11,STAMFORD ROAD,178884,44255,Active
L69198,FL,19 BALMORAL,19,BALMORAL ROAD,259804,44255,Active
L69199,L1,19 BALMORAL,19,BALMORAL ROAD,259804,44255,Active
L69200,L2,19 BALMORAL,19,BALMORAL ROAD,259804,44255,Active
L69201,L3,19 BALMORAL,19,BALMORAL ROAD,259804,44255,Active
L54762,PL1,na,3,BALMORAL ROAD,259785,44255,Active
L54763,PL3,na,3,BALMORAL ROAD,259785,44255,Active
L54764,PL/FL1,na,3,BALMORAL ROAD,259785,44255,Active
L102791,A,na,996B,BUANGKOK CRESCENT,532996,44255,Active
L43904,2,na,22,WOOLLERTON PARK,257526,44255,Active
L185950,GL1(Blk 105),na,25,LOYANG CRESCENT,508988,44255,Active
L72158,GL1,na,18,WOODLANDS LOOP,738100,44255,Active
L87764,PL1,na,18,WOODLANDS LOOP,738100,44255,Active
L76425,PL5,TRIPLEONE SOMERSET,111,SOMERSET ROAD,238164,44255,Active
L76427,PL10,TRIPLEONE SOMERSET,111,SOMERSET ROAD,238164,44255,Active
L79844,SL1,na,20,DOVER DRIVE,138682,44255,Active
L23043,B,na,786E,WOODLANDS DRIVE 60,735786,44255,Active
L23728,A,na,786F,WOODLANDS DRIVE 60,736786,44255,Active
L64501,3,na,896,DUNEARN ROAD,589472,44255,Active
L70213,GL C,na,5002,ANG MO KIO AVENUE 5,569871,44255,Active
L70367,CL C,na,5004,ANG MO KIO AVENUE 5,569872,44255,Active
L70398,GL B,na,5000,ANG MO KIO AVENUE 5,569870,44255,Active
L86712,GLC,na,5000,ANG MO KIO AVENUE 5,569870,44255,Active
L86713,GLB,na,5002,ANG MO KIO AVENUE 5,569871,44255,Active
L86714,GLB,na,5004,ANG MO KIO AVENUE 5,569872,44255,Active
L40683,1,na,23,KELANTAN LANE,208642,44255,Active
L71566,L10,BANK OF CHINA,4,BATTERY ROAD,49908,44255,Active
L72068,GL2,na,18,WOODLANDS LOOP,738100,44255,Active
L101871,A,na,436A,BUKIT BATOK WEST AVENUE 5,651436,44255,Active
L100885,A,na,461B,BUKIT BATOK WEST AVENUE 8,652461,44255,Active
L101855,A,na,435A,BUKIT BATOK WEST AVENUE 5,651435,44255,Active
L101856,B,na,435A,BUKIT BATOK WEST AVENUE 5,651435,44255,Active
L101858,C,na,435A,BUKIT BATOK WEST AVENUE 5,651435,44255,Active
L101869,A,na,435B,BUKIT BATOK WEST AVENUE 5,652435,44255,Active
L101864,A,na,435C,BUKIT BATOK WEST AVENUE 5,653435,44255,Active
L101865,B,na,435C,BUKIT BATOK WEST AVENUE 5,653435,44255,Active
L90441,R,na,6,SERANGOON NORTH AVENUE 5,554910,44255,Active
L54438,PL1,SIGLAP V,2,FIRST STREET,458278,44255,Active
L54439,PL2,SIGLAP V,2,FIRST STREET,458278,44255,Active
L54440,FL1,SIGLAP V,2,FIRST STREET,458278,44255,Active
L54441,SL1,SIGLAP V,2,FIRST STREET,458278,44255,Active
L78340,3,COMCENTRE I,31,EXETER ROAD,239732,44255,Active
L101065,A,na,436,BUKIT BATOK WEST AVENUE 5,650436,44255,Active
L101066,B,na,436,BUKIT BATOK WEST AVENUE 5,650436,44255,Active
L38546,2,na,52,SERANGOON NORTH AVENUE 4,555853,44255,Active
L32729,3,na,1,BEACH ROAD,190001,44255,Active
L32730,4,na,1,BEACH ROAD,190001,44255,Active
L32731,5,na,1,BEACH ROAD,190001,44255,Active
L32732,6,na,1,BEACH ROAD,190001,44255,Active
L34742,PL1,CHURCH OF CHRIST MOULMEIN ROAD,131,MOULMEIN ROAD,308082,44255,Active
L44541,1,na,219,HENDERSON ROAD,159556,44255,Active
L44542,2,na,219,HENDERSON ROAD,159556,44255,Active
L190906,SL 1,HERSING KITCHEN,21,TAMPINES STREET 92,528891,44255,Active
L190907,SL 2,HERSING KITCHEN,21,TAMPINES STREET 92,528891,44255,Active
L68903,1,INTERNATIONAL BUILDING,360,ORCHARD ROAD,238869,44255,Active
L71912,K,na,2,INTERNATIONAL BUSINESS PARK,609930,44255,Active
L71320,E,na,2,INTERNATIONAL BUSINESS PARK,609930,44255,Active
L73058,P9,na,390,VICTORIA STREET,188061,44255,Active
L191310,PL13,CHINA SQUARE CENTRAL,22,CROSS STREET,48421,44255,Active
L78001,3,na,11,HOSPITAL DRIVE,169610,44255,Active
L5071,B,na,531,PASIR RIS DRIVE 1,510531,44255,Active
L68403,1,na,331,NORTH BRIDGE ROAD,188720,44255,Active
L68406,4,na,331,NORTH BRIDGE ROAD,188720,44255,Active
L19252,A,na,156,YUNG LOH ROAD,610256,44255,Active
L70574,FL02,na,6,SHENTON WAY,68809,44255,Active
L70572,PL12,na,6,SHENTON WAY,68809,44255,Active
L70573,PL13,na,6,SHENTON WAY,68809,44255,Active
L44543,3,na,219,HENDERSON ROAD,159556,44255,Active
L44544,4,na,219,HENDERSON ROAD,159556,44255,Active
L264257,C,na,20,QUEENS CLOSE,140020,44255,Active
L12731,B,na,85A,LORONG 4 TOA PAYOH,311085,44255,Active
L13120,B,na,85B,LORONG 4 TOA PAYOH,312085,44255,Active
L13200,B,na,85C,LORONG 4 TOA PAYOH,313085,44255,Active
L8714,01L01,Pioneer MRT Station (EW28),31,JURONG WEST STREET 63,648310,44255,Active
L8715,01L02,Pioneer MRT Station (EW28),31,JURONG WEST STREET 63,648310,44255,Active
L8716,01L03,Pioneer MRT Station (EW28),31,JURONG WEST STREET 63,648310,44255,Active
L8725,1,Ang Mo Kio MRT Station (NS16),2450,ANG MO KIO AVENUE 8,569811,44255,Active
L8726,2,Ang Mo Kio MRT Station (NS16),2450,ANG MO KIO AVENUE 8,569811,44255,Active
L33005,1,BS BENDEMEER CENTRE,20,BENDEMEER ROAD,339914,44255,Active
L33006,2,BS BENDEMEER CENTRE,20,BENDEMEER ROAD,339914,44255,Active
L33007,3,BS BENDEMEER CENTRE,20,BENDEMEER ROAD,339914,44255,Active
L33008,4,BS BENDEMEER CENTRE,20,BENDEMEER ROAD,339914,44255,Active
L33009,GL1,BS BENDEMEER CENTRE,20,BENDEMEER ROAD,339914,44255,Active
L33010,GL2,BS BENDEMEER CENTRE,20,BENDEMEER ROAD,339914,44255,Active
L8692,01L01,Nicoll Highway MRT Station (CC5),20,REPUBLIC AVENUE,38970,44255,Active
L8693,B2L01,Nicoll Highway MRT Station (CC5),20,REPUBLIC AVENUE,38970,44255,Active
L8694,B3L01,Nicoll Highway MRT Station (CC5),20,REPUBLIC AVENUE,38970,44255,Active
L8696,B5L01,Bras Basah MRT Station (CC2),65,BRAS BASAH ROAD,189561,44255,Active
L8697,B5L02,Bras Basah MRT Station (CC2),65,BRAS BASAH ROAD,189561,44255,Active
L8698,B5L03,Bras Basah MRT Station (CC2),65,BRAS BASAH ROAD,189561,44255,Active
L8699,B1L01,Promenade MRT Station (CC4),2,TEMASEK AVENUE,39193,44255,Active
L8700,B1L02,Promenade MRT Station (CC4),2,TEMASEK AVENUE,39193,44255,Active
L8701,B4L01,Promenade MRT Station (CC4),2,TEMASEK AVENUE,39193,44255,Active
L8702,B1L01,Esplanade MRT Station (CC3),90,BRAS BASAH ROAD,189562,44255,Active
L8703,B2L01,Esplanade MRT Station (CC3),90,BRAS BASAH ROAD,189562,44255,Active
L8704,B3L02,Esplanade MRT Station (CC3),90,BRAS BASAH ROAD,189562,44255,Active
L8705,B1L01,Tai Seng MRT Station (CC11),33,UPPER PAYA LEBAR ROAD,534803,44255,Active
L8706,B2L01,Tai Seng MRT Station (CC11),33,UPPER PAYA LEBAR ROAD,534803,44255,Active
L8707,B1L01,Paya Lebar MRT Station (CC9),15,PAYA LEBAR ROAD,409049,44255,Active
L8708,B1L02,Paya Lebar MRT Station (CC9),15,PAYA LEBAR ROAD,409049,44255,Active
L8709,B2L01,Paya Lebar MRT Station (CC9),15,PAYA LEBAR ROAD,409049,44255,Active
L8710,B2L02,Paya Lebar MRT Station (CC9),15,PAYA LEBAR ROAD,409049,44255,Active
L8711,B1L03,Paya Lebar MRT Station (CC9),15,PAYA LEBAR ROAD,409049,44255,Active
L8731,B1L01,Marymount MRT Station (CC16),60,MARYMOUNT ROAD,573993,44255,Active
L8732,B2L01,Marymount MRT Station (CC16),60,MARYMOUNT ROAD,573993,44255,Active
L8733,B1L01,Mountbatten MRT Station (CC7),301,MOUNTBATTEN ROAD,398006,44255,Active
L8734,B2L01,Mountbatten MRT Station (CC7),301,MOUNTBATTEN ROAD,398006,44255,Active
L8735,B1L02,Mountbatten MRT Station (CC7),301,MOUNTBATTEN ROAD,398006,44255,Active
L8736,B1L01,Macpherson MRT Station (CC10),171,PAYA LEBAR ROAD,409048,44255,Active
L8737,B1L02,Macpherson MRT Station (CC10),171,PAYA LEBAR ROAD,409048,44255,Active
L8741,B1L01,Dakota MRT Station (CC8),201,OLD AIRPORT ROAD,397973,44255,Active
L8742,B2L01,Dakota MRT Station (CC8),201,OLD AIRPORT ROAD,397973,44255,Active
L8743,B1L02,Dakota MRT Station (CC8),201,OLD AIRPORT ROAD,397973,44255,Active
L8744,B3L01,Bishan MRT Station (NS17),200,BISHAN ROAD,578927,44255,Active
L8745,B2L01,Bishan MRT Station (NS17),200,BISHAN ROAD,578927,44255,Active
L8746,B1L01,Bartley MRT Station (CC12),90,BARTLEY ROAD,539788,44255,Active
L8747,B2L01,Bartley MRT Station (CC12),90,BARTLEY ROAD,539788,44255,Active
L8748,B1L02,Bartley MRT Station (CC12),90,BARTLEY ROAD,539788,44255,Active
L8749,B1L01,Lorong Chuan MRT Station (CC14),150,SERANGOON AVENUE 3,554533,44255,Active
L8750,B2L01,Lorong Chuan MRT Station (CC14),150,SERANGOON AVENUE 3,554533,44255,Active
L8751,B1L02,Lorong Chuan MRT Station (CC14),150,SERANGOON AVENUE 3,554533,44255,Active
L264062,A,na,505,WEST COAST DRIVE,120505,44255,Active
L264063,A,na,501,WEST COAST DRIVE,120501,44255,Active
L258923,D,na,7,JALAN BUKIT MERAH,150007,44255,Active
L73483,PL1,na,1,FINLAYSON GREEN,49246,44255,Active
L73208,PL2,na,1,FINLAYSON GREEN,49246,44255,Active
L73779,CL1,na,1,FINLAYSON GREEN,49246,44255,Active
L73780,CL2,na,1,FINLAYSON GREEN,49246,44255,Active
L73781,FL4,na,1,FINLAYSON GREEN,49246,44255,Active
L73478,PL3,na,1,FINLAYSON GREEN,49246,44255,Active
L78977,VPL 01,na,112,ROBINSON ROAD,68902,44255,Active
L79231,FL3,na,112,ROBINSON ROAD,68902,44255,Active
L79230,PL2,na,112,ROBINSON ROAD,68902,44255,Active
L79229,PL1,na,112,ROBINSON ROAD,68902,44255,Active
L61407,5,OCBC CENTRE EAST,63,CHULIA STREET,49514,44255,Active
L61381,4,OCBC CENTRE EAST,63,CHULIA STREET,49514,44255,Active
L61408,3,OCBC CENTRE EAST,63,CHULIA STREET,49514,44255,Active
L61730,6,OCBC CENTRE EAST,63,CHULIA STREET,49514,44255,Active
L61406,2,OCBC CENTRE EAST,63,CHULIA STREET,49514,44255,Active
L61366,1,OCBC CENTRE EAST,63,CHULIA STREET,49514,44255,Active
L69961,PL6,na,80,ROBINSON ROAD,68898,44255,Active
L69962,PL4,na,80,ROBINSON ROAD,68898,44255,Active
L69921,PL3,na,80,ROBINSON ROAD,68898,44255,Active
L69934,PL7,na,80,ROBINSON ROAD,68898,44255,Active
L47521,9,na,125,MEYER ROAD,437936,44255,Active
L47440,3,na,121,MEYER ROAD,437932,44255,Active
L47520,8,na,125,MEYER ROAD,437936,44255,Active
L47519,7,na,125,MEYER ROAD,437936,44255,Active
L47476,12,na,123,MEYER ROAD,437934,44255,Active
L47443,PL6,na,121,MEYER ROAD,437932,44255,Active
L47438,FL1,na,121,MEYER ROAD,437932,44255,Active
L47475,11,na,123,MEYER ROAD,437934,44255,Active
L47439,2,na,121,MEYER ROAD,437932,44255,Active
L47442,5,na,121,MEYER ROAD,437932,44255,Active
L47441,4,na,121,MEYER ROAD,437932,44255,Active
L77620,C1,na,14,ARUMUGAM ROAD,409959,44255,Active
L77621,C2,na,14,ARUMUGAM ROAD,409959,44255,Active
L62122,FL1,na,66,EAST COAST ROAD,428778,44255,Active
L62123,FL2,na,66,EAST COAST ROAD,428778,44255,Active
L23667,A,na,779,WOODLANDS CRESCENT,730779,44255,Active
L185771,A,na,608A,TAMPINES NORTH DRIVE 1,521608,44255,Active
L185772,B,na,608A,TAMPINES NORTH DRIVE 1,521608,44255,Active
L185773,A,na,608B,TAMPINES NORTH DRIVE 1,522608,44255,Active
L185774,B,na,608B,TAMPINES NORTH DRIVE 1,522608,44255,Active
L70165,3,TANJONG PAGAR DISTRIPARK,37,KEPPEL ROAD,89064,44255,Active
L70166,4,TANJONG PAGAR DISTRIPARK,37,KEPPEL ROAD,89064,44255,Active
L70167,8,TANJONG PAGAR DISTRIPARK,37,KEPPEL ROAD,89064,44255,Active
L70471,4,TANJONG PAGAR DISTRIPARK,39,KEPPEL ROAD,89065,44255,Active
L70472,8,TANJONG PAGAR DISTRIPARK,39,KEPPEL ROAD,89065,44255,Active
L33282,PL1,PW MANUFACTURING SINGAPORE,51,SELETAR AEROSPACE VIEW,797506,44255,Active
L42642,1,na,150,ORCHARD ROAD,238841,44255,Active
L42643,2,na,150,ORCHARD ROAD,238841,44255,Active
L42644,3,na,150,ORCHARD ROAD,238841,44255,Active
L42645,4,na,150,ORCHARD ROAD,238841,44255,Active
L42646,5,na,150,ORCHARD ROAD,238841,44255,Active
L64947,H3,SINGAPORE HONG SAN SEE TEMPLE,30,MOHAMED SULTAN ROAD,238974,44255,Active
L64948,H4,SINGAPORE HONG SAN SEE TEMPLE,30,MOHAMED SULTAN ROAD,238974,44255,Active
L64945,H1,SINGAPORE HONG SAN SEE TEMPLE,30,MOHAMED SULTAN ROAD,238974,44255,Active
L64946,H2,SINGAPORE HONG SAN SEE TEMPLE,30,MOHAMED SULTAN ROAD,238974,44255,Active
L258326,VPL-1,na,25,ST. GEORGES LANE,320025,44255,Active
L191242,PL1,Capri Hotel,181,SOUTH BRIDGE ROAD,58743,44255,Active
L191243,PL2,Capri Hotel,181,SOUTH BRIDGE ROAD,58743,44255,Active
L191244,FL1,Capri Hotel,181,SOUTH BRIDGE ROAD,58743,44255,Active
L191245,FL2,Capri Hotel,181,SOUTH BRIDGE ROAD,58743,44255,Active
L191246,SL1,Capri Hotel,181,SOUTH BRIDGE ROAD,58743,44255,Active
L258922,C,na,7,JALAN BUKIT MERAH,150007,44255,Active
L21875,A,na,934,YISHUN CENTRAL 1,760934,44255,Active
L44011,1,na,12,KENSINGTON PARK DRIVE,557325,44255,Active
L40084,A (POB-60034),na,-,STARS AVENUE,-,44255,Active
L40085,B (POB-60034),na,-,STARS AVENUE,-,44255,Active
L11565,A,na,439,HOUGANG AVENUE 8,530439,44255,Active
L38545,G2,na,52,SERANGOON NORTH AVENUE 4,555853,44255,Active
L38544,G1,na,52,SERANGOON NORTH AVENUE 4,555853,44255,Active
L38547,1,na,52,SERANGOON NORTH AVENUE 4,555853,44255,Active
L75979,PL1(Center D),MT ALVERNIA HOSPITAL,820,THOMSON ROAD,574623,44255,Active
L75980,PL2(Center D),MT ALVERNIA HOSPITAL,820,THOMSON ROAD,574623,44255,Active
L75981,PL3(Center D),MT ALVERNIA HOSPITAL,820,THOMSON ROAD,574623,44255,Active
L75982,PL4(Center D),MT ALVERNIA HOSPITAL,820,THOMSON ROAD,574623,44255,Active
L75983,FL5(Center D),MT ALVERNIA HOSPITAL,820,THOMSON ROAD,574623,44255,Active
L75984,FL6(Center D),MT ALVERNIA HOSPITAL,820,THOMSON ROAD,574623,44255,Active
L33323,PL4,CAPITOL PLAZZA,13,STAMFORD ROAD,178905,44255,Active
L33324,PL5,CAPITOL PLAZZA,13,STAMFORD ROAD,178905,44255,Active
L33325,SL1,CAPITOL PLAZZA,13,STAMFORD ROAD,178905,44255,Active
L33326,SL2,CAPITOL PLAZZA,13,STAMFORD ROAD,178905,44255,Active
L62478,B2,na,202,BEDOK SOUTH AVENUE 1,469332,44255,Active
L32602,8,na,80,MIDDLE ROAD,188966,44255,Active
L2968,A,na,661,JALAN DAMAI,410661,44255,Active
L2969,B,na,661,JALAN DAMAI,410661,44255,Active
L2972,A,HDB,660,JALAN TENAGA,410660,44255,Active
L2973,B,HDB,660,JALAN TENAGA,410660,na,Suspended
L2974,A,na,655,JALAN TENAGA,410655,44255,Active
L2975,B,na,655,JALAN TENAGA,410655,44255,Active
L2976,A,na,656,JALAN TENAGA,410656,44255,Active
L2977,B,na,656,JALAN TENAGA,410656,44255,Active
L2990,A,na,501,BEDOK NORTH STREET 3,460501,44255,Active
L2991,D,na,501,BEDOK NORTH STREET 3,460501,44255,Active
L2992,A,na,509,BEDOK NORTH STREET 3,460509,44255,Active
L2993,B,na,509,BEDOK NORTH STREET 3,460509,44255,Active
L2994,A,na,510,BEDOK NORTH STREET 3,460510,44255,Active
L2995,C,na,510,BEDOK NORTH STREET 3,460510,44255,Active
L2997,B,na,502,BEDOK NORTH STREET 3,460502,44255,Active
L2998,D,na,502,BEDOK NORTH STREET 3,460502,44255,Active
L2999,B,na,504,BEDOK NORTH STREET 3,460504,44255,Active
L3000,D,na,504,BEDOK NORTH STREET 3,460504,44255,Active
L3003,A,na,351,HOUGANG AVENUE 7,530351,44255,Active
L3004,C,na,351,HOUGANG AVENUE 7,530351,44255,Active
L3005,A,na,352,HOUGANG AVENUE 7,530352,44255,Active
L3006,B,na,352,HOUGANG AVENUE 7,530352,44255,Active
L3007,D,na,352,HOUGANG AVENUE 7,530352,44255,Active
L3009,A,na,419,HOUGANG AVENUE 8,530419,44255,Active
L3010,C,na,419,HOUGANG AVENUE 8,530419,44255,Active
L3012,C,na,418,HOUGANG AVENUE 8,530418,44255,Active
L3013,D,na,418,HOUGANG AVENUE 8,530418,44255,Active
L3015,A,na,470A,UPPER SERANGOON CRESCENT,531470,44255,Active
L3016,B,na,470A,UPPER SERANGOON CRESCENT,531470,44255,Active
L3020,A,na,20,HOUGANG AVENUE 3,530020,44255,Active
L3021,B,na,20,HOUGANG AVENUE 3,530020,44255,Active
L3022,A,na,21,HOUGANG AVENUE 3,530021,44255,Active
L3023,B,na,21,HOUGANG AVENUE 3,530021,44255,Active
L3025,A,na,254,HOUGANG AVENUE 3,530254,44255,Active
L3026,B,na,254,HOUGANG AVENUE 3,530254,44255,Active
L3030,A,na,722,BEDOK RESERVOIR ROAD,470722,44255,Active
L3031,C,na,722,BEDOK RESERVOIR ROAD,470722,44255,Active
L3032,B,na,720,BEDOK RESERVOIR ROAD,470720,44255,Active
L3033,D,na,720,BEDOK RESERVOIR ROAD,470720,44255,Active
L3044,B,na,147,SERANGOON NORTH AVENUE 1,550147,44255,Active
L3045,C,na,147,SERANGOON NORTH AVENUE 1,550147,44255,Active
L3050,F,na,547,BEDOK NORTH STREET 3,460547,44255,Active
L3051,G,na,547,BEDOK NORTH STREET 3,460547,44255,Active
L3059,A,na,640,BEDOK RESERVOIR ROAD,410640,44255,Active
L3060,B,na,640,BEDOK RESERVOIR ROAD,410640,44255,Active
L3061,B,na,136,BEDOK RESERVOIR ROAD,470136,44255,Active
L3062,C,na,136,BEDOK RESERVOIR ROAD,470136,44255,Active
L3073,B,na,324,HOUGANG AVENUE 5,530324,44255,Active
L3074,D,na,324,HOUGANG AVENUE 5,530324,44255,Active
L3081,A,na,647,JALAN TENAGA,410647,44255,Active
L3082,B,na,647,JALAN TENAGA,410647,44255,Active
L3083,A,na,705,BEDOK NORTH ROAD,470705,44255,Active
L3084,B,na,705,BEDOK NORTH ROAD,470705,44255,Active
L3086,A,na,365D,UPPER SERANGOON ROAD,537365,44255,Active
L3087,B,na,365D,UPPER SERANGOON ROAD,537365,44255,Active
L9871,A,na,149,SERANGOON NORTH AVENUE 1,550149,44255,Active
L9872,B,na,149,SERANGOON NORTH AVENUE 1,550149,44255,Active
L191016,A,na,460C,BUKIT BATOK WEST AVENUE 9,653460,44255,Active
L191017,B,na,460C,BUKIT BATOK WEST AVENUE 9,653460,44255,Active
L191018,C,na,460C,BUKIT BATOK WEST AVENUE 9,653460,44255,Active
L191023,A,na,460D,BUKIT BATOK WEST AVENUE 9,654460,44255,Active
L191024,B,na,460D,BUKIT BATOK WEST AVENUE 9,654460,44255,Active
L191025,C,na,460D,BUKIT BATOK WEST AVENUE 9,654460,44255,Active
L186048,A,na,128,POTONG PASIR AVENUE 1,350128,44255,Active
L186045,A,na,123,POTONG PASIR AVENUE 1,350123,44255,Active
L78345,2,COMCENTRE I,31,EXETER ROAD,239732,44255,Active
L23265,A,na,861,WOODLANDS STREET 83,730861,44255,Active
L23749,A,na,862,WOODLANDS STREET 83,730862,44255,Active
L23511,A,na,858,WOODLANDS STREET 83,730858,44255,Active
L22919,A,na,857,WOODLANDS STREET 83,730857,44255,Active
L258348,PL2,SAFRA Yishun Country Club,60,YISHUN AVENUE 4,769027,44255,Active
L22668,A,na,735,WOODLANDS CIRCLE,730735,44255,Active
L23160,A,na,736,WOODLANDS CIRCLE,730736,44255,Active
L22677,A,na,737,WOODLANDS CIRCLE,730737,44255,Active
L22953,A,na,738,WOODLANDS CIRCLE,730738,44255,Active
L23651,A,na,734,WOODLANDS CIRCLE,730734,44255,Active
L67418,LF02,THE ESPLANADE CO LTD,1,ESPLANADE DRIVE,38981,44255,Active
L71710,C,na,1001,JALAN BUKIT MERAH,159455,44255,Active
L71548,C,na,1002,JALAN BUKIT MERAH,159456,44255,Active
L63326,P2,na,2,CHAI CHEE DRIVE,469044,44255,Active
L107349,PL1,na,2B,BISHOPSGATE,249966,44255,Active
L23895,A,na,483,ADMIRALTY LINK,750483,44255,Active
L23144,B,na,482,ADMIRALTY LINK,750482,44255,Active
L46008,C,na,122,TANJONG RHU ROAD,436915,44255,Active
L19365,A,na,249,JURONG EAST STREET 24,600249,44255,Active
L18946,D,na,246,JURONG EAST STREET 24,600246,44255,Active
L42882,1,na,21,JERVOIS ROAD,249004,44255,Active
L70285,2,CITILINK WAREHOUSE COMPLEX,102E,PASIR PANJANG ROAD,118529,44255,Active
L96130,2,CITILINK WAREHOUSE COMPLEX,102F,PASIR PANJANG ROAD,511,44255,Active
L79693,3,VILLAGE HOTEL ALBERT COURT,180,ALBERT STREET,189971,44255,Active
L1438,J,na,54,PIPIT ROAD,370054,44255,Active
L11313,A,na,980C,BUANGKOK CRESCENT,533980,44255,Active
L12221,A,na,980D,BUANGKOK CRESCENT,536980,44255,Active
L10204,A,na,981A,BUANGKOK CRESCENT,531981,44255,Active
L10920,A,na,981B,BUANGKOK CRESCENT,532981,44255,Active
L10282,A,na,978C,BUANGKOK CRESCENT,533978,44255,Active
L11951,A,na,981C,BUANGKOK CRESCENT,533981,44255,Active
L12112,A,na,980B,BUANGKOK CRESCENT,532980,44255,Active
L71501,A,na,16,KALLANG PLACE,339156,44255,Active
L71502,B,na,16,KALLANG PLACE,339156,44255,Active
L71332,C,na,1093,LOWER DELTA ROAD,169204,44255,Active
L16246,A,na,14,GHIM MOH ROAD,270014,44255,Active
L55829,FL1,CONCORDE RESIDENCES,368,THOMSON ROAD,298127,44255,Active
L55830,PL1,CONCORDE RESIDENCES,368,THOMSON ROAD,298127,44255,Active
L55831,PPL1,CONCORDE RESIDENCES,368,THOMSON ROAD,298127,44255,Active
L28259,B,HDB,330,JURONG EAST AVENUE 1,600330,44255,Active
L31512,PL1,ROBINSON SUITES,50,ROBINSON ROAD,68882,44255,Active
L31513,PL2,ROBINSON SUITES,50,ROBINSON ROAD,68882,44255,Active
L31514,FL1,ROBINSON SUITES,50,ROBINSON ROAD,68882,44255,Active
L44751,1,HARBOUR VIEW TOWERS,21,TELOK BLANGAH DRIVE,109258,44255,Active
L44753,3,HARBOUR VIEW TOWERS,21,TELOK BLANGAH DRIVE,109258,44255,Active
L62324,4,na,285,JALAN AHMAD IBRAHIM,639931,44255,Active
L5919,C,na,118,PASIR RIS STREET 11,510118,44255,Active
L6183,C,na,109,PASIR RIS STREET 11,510109,44255,Active
L6182,C,na,127,PASIR RIS STREET 11,510127,44255,Active
L4738,C,na,406,PASIR RIS DRIVE 6,510406,44255,Active
L4740,C,na,409,PASIR RIS DRIVE 6,510409,44255,Active
L258584,PL13,Kong Meng San Phor Kark See Monastery,88,BRIGHT HILL ROAD,574117,44255,Active
L258585,PL14,Kong Meng San Phor Kark See Monastery,88,BRIGHT HILL ROAD,574117,44255,Active
L29312,A7,na,480,LORONG 6 TOA PAYOH,310480,44255,Active
L29327,B10,na,480,LORONG 6 TOA PAYOH,310480,44255,Active
L22746,A,na,825,WOODLANDS STREET 81,730825,44255,Active
L22992,A,na,816,WOODLANDS STREET 82,730816,44255,Active
L1223,D,na,259,TAMPINES STREET 21,520259,44255,Active
L7592,E,na,229,TAMPINES STREET 23,521229,44255,Active
L3973,B,na,278,TAMPINES STREET 22,520278,44255,Active
L4357,B,na,276,TAMPINES STREET 22,520276,44255,Active
L258589,A,na,468B,BUKIT BATOK WEST AVENUE 9,652468,44255,Active
L258590,B,na,468B,BUKIT BATOK WEST AVENUE 9,652468,44255,Active
L258591,C,na,468B,BUKIT BATOK WEST AVENUE 9,652468,44255,Active
L90450,E,na,25,KALLANG AVENUE,339416,44255,Active
L90455,J,na,25,KALLANG AVENUE,339416,44255,Active
L43279,FL1,na,214,UPPER EAST COAST ROAD,466402,44255,Active
L186157,A,na,447,PASIR RIS DRIVE 6,510447,44255,Active
L185820,B,na,192,PASIR RIS STREET 12,510192,44255,Active
L186158,A,na,449,PASIR RIS DRIVE 6,510449,44255,Active
L186159,A,na,455,PASIR RIS DRIVE 6,510455,44255,Active
L185822,B,na,248,PASIR RIS STREET 21,510248,44255,Active
L22303,C,na,240,YISHUN RING ROAD,760240,44255,Active
L22058,B,na,238,YISHUN RING ROAD,760238,44255,Active
L7163,B,na,572,PASIR RIS STREET 53,510572,44255,Active
L1935,B,na,573,PASIR RIS STREET 53,510573,44255,Active
L1936,B,na,574,PASIR RIS STREET 53,510574,44255,Active
L5926,B,na,485,PASIR RIS DRIVE 4,510485,44255,Active
L6185,C,na,125,PASIR RIS STREET 11,510125,44255,Active
